Origem Viagem Ida;Cidade
61f5869c42cc56c113f931c7ed19126205121938aaa9ccede69b20ec83a300e1;Ibiá
61dbec1d67afe651537e012d2327f6b469780e41565e50e39498f8336fd38cc8;Medeiros Neto
61daba955b3926d8807b6c3df39e18a26a8bcb066f88d013d853cc0c8198fb7c;Santo Antônio
61d8c465a85f889fd0d3a1d9d243dfa3fd2ef0282bc59b36499ccc63d92c1b47;Teodoro Sampaio
61a229bae1e90331edd986b6bbbe617f7035de88a5bf7c018c3add6c762a6e8d;Riachão
618102f275d5649a63c144907693a2a3f021c0c95755b16029b6afefe40d49c6;Cunha
61503690505f84b144e6ac89124540a3eb8d22e77db76500984cfc50a1d8776e;São José do Vale do Rio Preto
612111a352a571cbed3927ec6f74948849bcc9fe8489bf4f0d6235afdc0a4ad7;Itaiópolis
61182f39851829ca78c919a83ecbfa045fc0686bff16d0cfa3e643988d9dfecd;Ceres
6103eaafbedc45c707252162c622c99d1377566a56c55db8fb029270f33d2374;Matinha
60fb27b6df84e9fc873d3a2bda51e22fead7708c19a636d4650f75db7a590628;Bom Jesus dos Perdões
60f6f7c82d6cd3319c022d0ff0f79a6575bb336065b4ec46341f7acc05105663;Ecoporanga
60f256c7ccbc748036024fa0440e45fe1574db20a874e4041a16faf0105a01ff;Pinhalzinho
60f070e3393291d6f836bf0acdca6138eadc4dd1d168ccaf03ab17cf0464f81b;Iracemápolis
60cafa03272449d4129f58adaa38cc9604e1d4c9c74362084ac4fac09b4d6f0d;Vertentes
609c2424617781a506bbf55aea9ad284d6de081551ef8d1f0303e5bf7150cfb6;Arroio do Meio
607f6bfaff663e8ec9dd623e3a16f7fe09bc170d01060230222c81912b98e69d;Serro
605e9e90d5370dfd14f2b61f34cbc58c2c9cf5686160cc483a0c5a4b4f421fc9;Diamantino
6033790b521dfe27633535481153d6bb909de630ab821568ada45e71ad3b438e;Mazagão
6028e2a87c5080933ca436888c9d26630d7f34146c814e5d9b16c8dc21c5e223;Ituberá
600b4cdf20cc06a7b5a5cca5f7464296861815519af6d8a14604201b13965ab8;São Miguel do Araguaia
5feceb66ffc86f38d952786c6d696c79c2dbc239dd4e91b46729d73a27fb57e9;São Francisco de Paula
5fdd3001da5553239a23e3f0220482a2485550882c47f7ce71b46afcc0d5f374;Muzambinho
5fd441082bf6f1ad86dd1360ee9c9579fc8d5a5b5c683fd1548785dda85e8138;Pio XII
5fc81d2cb64968db6cae7122a7f003afa088268a703db44297e4ccf63848b023;Mata Grande
5fbc314fb0b511345465b5b907ec6961328e5e393ff831c8d74912184098bf41;Nova Alvorada do Sul
5fa0d20413793e73d01d056a299cdb9576e982df7a4f4267bb3ecdc2f8f1bedd;Orobó
5f9e5489871b8a643366eefcee6b3089c6ad317b93a202af8eb9c53cb44a5202;Poço Verde
5f9c4ab08cac7457e9111a30e4664920607ea2c115a1433d7be98e97e64244ca;Alhandra
5f84bf1e5989f99c0235e07da105f91897d57f5dc45f3eed58e58ec0c337806e;Herval d'Oeste
5f7635b6a1c0307fd33f4270e2b1437795d6f63612f13f684648bd2e6ff119c1;Paraguaçu
5f3859f1591bec2f893ec7bfd8bcd31e1b312abbba0d3211b1acb7db99b93788;Guapiaçu
5f2703a5211db19a9020f7443f6a440fbc95cda90b7c2d53912f5ce47d050056;Assaré
5f128c8385e577cd1539a0e5a758e4004f4b97e5986b00fb17d393a5ee5ed85d;Ibicaraí
5f0fbfc126a9876e177921aeb69a9705447e5b4f29fc96631ab4ac6d31c62717;Riachão das Neves
5ef6514ed3304cf62b950982541114ac352c52729dbf80747775a9d1a733af93;São Miguel do Guaporé
5edd8f8493edeb02d51f7912e9a0fd7a5a22ec3b97a394c4a0e837f27132e8ad;Bela Vista
5edcf3b4d5f63d095b027a02182f2783e2bcdb36e2d8210617364fcce9da2df1;Macarani
5ed4cae00638d8a9eaf32ba02116287d3ad6341f051718e47d26331939f731a3;Ibirubá
5ec1a0c99d428601ce42b407ae9c675e0836a8ba591c8ca6e2a2cf5563d97ff0;Acreúna
5e9abe7a56edadad8b08480359c4e8ba20e92cd1b118aa8c77f835d35550eb4f;Ladário
5e968ce47ce4a17e3823c29332a39d049a8d0afb08d157eb6224625f92671a51;Araçariguama
5e74cb2ad4e2c9e2d3f59a1e6c8a5d4999df48e5dd69871d2798e0a146b91ee9;Pedro Canário
5e61b431f3823da05836b2139f9a811c3cc078153ba1853b44519879b7d64af4;Mari
5e5c743a015ff8d81e2374d5bca1bdf8ed87ce18484fce8cf4062183dde08493;Bastos
5e534a8354549cea9a90f8241746d38ceb5adcbbb7e686872ddc799632c494aa;Parelhas
5dd0890c61cca7af6e5ce9c5d65ecc7a32e23e536e92a364c98ee34a142ad57f;Alta Floresta d'Oeste
5dbab5726d5ec588ba1da9b33b1b325843652452de63c47e71a998e56de18d53;Iguaí
5dad6478e152b8aa33dc6a2c27992d26c0a6873d6ed1407a7e6efddca3985122;Cerqueira César
5d9e09b09389f1e4c8268e5464bfce4c9ea6a516f9c84b2f49e313427421ef3d;Senador Guiomard
5d8f6cce532a7aeb57196be62344095936793400b3aeb3580d248b17d5518a86;Tambaú
5d8a509aff5247a5a5a46cd20deb11302aa469a9aad7916f1848e586da88ddd3;Icapuí
5d85be4cc5af40a7cf2c4f0818d92689c185fdea6566745ef26305d80413f483;Feira Nova
5d7be92de977a8c5aa4c1b042087b234c024c8cf1820362e5587b660bca6a8c3;São João do Piauí
5d6e5dacd1f15ec9e3860fbbaf3666e0a3c6717f6eba7982d43c2d2d626bbd31;Uruçuca
5d5653c4eb4f09a3c5a14b499ceea37a9f025f9e7105c407eb09d81e6d4430c6;Jandaia do Sul
5d4048cb5ff48fce144b4c51954a898cb5f052f7edf690c2ab175706134f34d9;Perdões
5d38d5f6a62353b6afff5d41fe170aa7e6c1eb33eb5fd8fa2cf4ba004b0a9640;Igreja Nova
5d1a8659abe2b8e0ed3b158d746fe06bd5bd12f4520ff900a835cdb76ae75ef5;Silva Jardim
5cd5e6e836cd713686bd2ccc7a5626db84a4c23f91d00d02eaed726d9f5b7220;Rolante
5c9a7f508de2f1ec87076e88a888f9af847c69d68565ab6a6983fc8b497fa1f8;São Sepé
5c8315e9eb0175dca3148f242d37275fd0977202c53a15620a4bb4dcb67c4c25;Caaporã
5c7d9080a7a635fe5f5c65d3608d16736770590f7bdad8a357d2aedd7a64f1ef;Boca da Mata
5c7a722d8d8f97d6d923396f673c15bab9722658cbe5ab24438a3ddadde5403f;Teofilândia
5c760dfcec68a462a5ae2638f534798fdeff11b849b6ad97d2adf4ad28c7906b;Maracaçumé
5c499d7156509194a030d3e5440dfee2b304ccb09fc849ab33d187e94cff4edf;Princesa Isabel
5c3e9040008c91509e2d28e5308034b677d4e2cc0b386863d4883bdb747eba1c;Conceição de Macabu
5c3d91e81ae5415769fcf2fd11947852b168f13b4af38348888df2f7f8a5f971;Alto Alegre
5c0b1ae7ef3b0e1552cd215596a4449a8bcd5d060f18511da8e63b87f67c11f6;São Domingos do Araguaia
5c06e46c5e47cfacad16ce1e37f17c09fdbc7072c567613e0b8112173f688a65;Itapaci
5bca1fc5f27e6d49017d2084b4f760431616e8b37f53134b9020c2add3b316a7;Santa Bárbara do Pará
5bc05e241527d767aae5d0921978e11918f632b8cefc1de520745e9b9ffd09c4;Chopinzinho
5bba8f46cdedf6b4877758cbcc8aefda2445281d82d8aecc9fe7810f524c476a;São Marcos
5bb0f65e319b77d86a525189b599841258c9d4e27c7c2d08a9d4aa60d0caba28;Palmeirândia
5ba38c9dc42999c432ea9a7c32acb4bfad247bc7581c32de5be47b848ae41475;Caxambu
5b60f221d4a1852afd0194ad0857fae9c558608e35621dce43301e8c771b7877;Paulistana
5b4afb8d2ed60a5777760a1cd17fb91b7c940c125cc7f74ae40b75df92036e5b;Laje
5b4202c5f7f05694ef3edcff5efc97f539e1b55db2f1bd2fb826099833eb1731;Itapecerica
5b382a8191264f074a52522a8ac069380c4268fbd3e64fe22f8e12ffeb2a80de;Itambacuri
5b36c44d19053f9d88160de9a56bde6455eaba54f599a655803ce1e98b1ccea5;Mirador
5b359f5fc2b1cbba1068814539ed753d35550c46d258dbe1e9ef9283018acc27;São Jerônimo
5b2b722628c243e02f367c322afd67ff4ef00628ebee6428c429adae17eb7965;Alagoa Nova
5b23e77bcbfd48044a8bd56f7689fc325f309690072fe25a5dfe11af0062a130;Tanhaçu
5b12bb4e8bd8bc9ede72cabec55a54c2d357e070fb2137478c69dbfcbea46fad;Cassilândia
5aca6f08b6780157a0da46aaaef9d86d2fe55919395b0e2aba71e52a377db90d;Santa Vitória
5a9788c1434d2653d2d6ed7eda409a5af5d196f29b9da89c52ff83a94490445f;Caracaraí
5a6e508b75971e0da70acff0036938beba95e59d030e1605d0397e7ca84129a2;Carmo do Rio Claro
5a4a0c923c9a9f9edb8a8f6aa3f6212708ad91b6895f3e5fa606710570b1f1f4;Coreaú
5a3d4457e7db434d8328d4dada5f7772ee30eae55749998fb82513095f9d4427;Santa Bárbara
5a2906b01a724ed734fc7e101e90ba651c44805bd73faaaef2fb65050ce6d93c;Urussanga
5a19e373eb56430e861dab18251ec56b201133240069cbd259492033a6977324;Monte Santo de Minas
5a026936ecb80476cc027f08fd21a0f7d8d85748b4a53a9918704072c1edec8c;Quixeré
59f6c59d4e41b4a773ee9861eef9903a8ccab77bca9875573f5b971eebff5b91;Lajinha
59e19706d51d39f66711c2653cd7eb1291c94d9b55eb14bda74ce4dc636d015a;Conselheiro Pena
59c4d02848bada0d98508d51ff67b1a057ee8c537b90ab34873f61df7dc33c41;São José da Laje
59b524f8de039389005bce58385cae1d9241abd663e87647727abc8802e85c3b;Conceição da Feira
59ae69c1396f69953e89161299ffc52437f1cbc2f36b6a50273e505ef4f9f51a;Ibicoara
599fa5a8dc521d3f491cafcb65f2ddca35e5231cde6ed030dbefa1304ac111e5;Cordeiro
5997fffe609051d65f99ba4fdec2d391d5a4d015d815f4c1f0f226c8eba64ea6;Chaves
5966abd0cbfc86f98a186531b2b4ee5f6e910120ce13222f98207203dfc9a9a2;Beruri
593543ef557c79fc676ce344e7bf8a3e70c41136766d9371ef9f628906753002;Oliveira dos Brejinhos
5932cb6e58ef979208d6b91fcfe0d47c278d78451e733978d35f8b14db88c305;Divino
59279341ea59fbf34025024596b670b6df2c9f80e71b9ad19aea71ba43b083fc;Campestre
5904c93073387f898f4f339094d4bad7043b6440519debb01b2867939661ded2;Olho d'Água das Flores
58ff81fdb177eec8bcd902272c752266525e64391caf714a7e89d20688eff92f;São João de Pirabas
58fba35ac3591d27507b733ea4a6dc1c8b1c2cf04ddbbd6b3d4a4da3a3c8fd3c;Altinho
58bc5b2df18ca14a85d770f78757aff41555f6792317ed188395236a06b27ec7;Apuí
589f5ed0ac1c85dfee591cc158b373813c114efdf343af279bba99ff8569288b;Riacho das Almas
587a490557627756d252bf50aab1c7c0faa45f5fe2f9160fa8fe0d5d55c5a679;Manhumirim
587887b1f664c61a994f9e4cbf72e138f42d54d4d0e95a1722f3d5b304d46049;Fátima do Sul
58763bceaddcad6777063dd590cb8e50211b6bb7a11272110fef4060142ded20;Governador Mangabeira
585579aed1c5241bcec5569704f0863f09f42a230a3329daf11e8314025a0e28;Caravelas
584e6896455dcdcebd43ec5a191a9adb1d083e8b984e3ce8f9f75058921fdeee;Chã Grande
5825f1c45eceb8ec32bf5e807664a17269c2d02889bc12d36931725f3a1a23fc;Capanema
580811fa95269f3ecd4f22d176e079d36093573680b6ef66fa341e687a15b5da;Peritoró
58070c528ac8e387bfc110298bf417979caaa9ec0612a18f3c6ae17bd425090d;Nova Esperança do Piriá
57fb0303e4a6845cd7a1484ee9773c218975e9c9a763114e668259498cad2f30;Junqueirópolis
57e8be94618ed55010bb400ccde05971a2b7d0d67ebb3c099893e60d05c68c56;Paraisópolis
57d9aaa33d570b3362e21a0a8d25c198ad16029623c76de0ba7b5af12a2249dc;Itatira
57c4d93e0c5be5eafe4bd37d92c35a7f0df444c7fa7936b9ba021165237e33cb;Lambari
57c03210be824f7a26151a1000ae617d5f31a8bdee6001fc05284de407d93e7b;Jaboticatubas
576c85c584f60555c2a024cbb99dfbbdb5f58c3bdcf28dbc8ea315fd46a388f3;Potim
56f4da26ed956730309fa1488611ee0f13b0ac95ebb1bc9b5d210e31ff70e79c;Jaguaruna
56e459e337593dfd3c40c9f5b21b2a45be9b8c2933de9a26d896c7f746637bc9;Porto Real
56b18dca15ab4a6f24deed0895087821c6cc96cc8cbc0c8abbe00ab00e173a77;Santa Luzia do Pará
56603710bc1f84a8bcae25a8925e3f5a36f23fc215dd290c6bc1d7d22e3f040b;Paramirim
5658b88806a236b6439a7ecd0a87af2475a02a848095304c6d25981ae5e7e9a9;Flores
560aa3e6e94314c78236109e209ac79e15e05ec8bf2dcb78300ae65e720edf9e;Paulo Ramos
560229669058290cfa539ba7fb4bbe33e3773745e91dab75a02306f0e19b32ef;Monte Azul
55f5054a626756a78ad0e40d61c7c06eeb999c306b65cc6647c23629b1721b06;São Felipe
55ecc32900707ba179693f66530c7f13df361aecbba2ad5b8d136135b615a3ef;Salgado
556d7dc3a115356350f1f9910b1af1ab0e312d4b3e4fc788d2da63668f36d017;Ervália
5549c0d54cb3bce4019f7f4b0f9ebad217bf9f417e8e14d547bdb467ccb0dc4c;Buri
5538e771949ffec150f6e8260b2e3801236c7373ed62c22a3f82dc0071265cc4;Quiterianópolis
5514a9f709310b22ee9bddd4e6da1b2b8b04d1ad5c3dcb47ed945c356b9b852d;Pompeia
54e87e2783378cd883fb63bea84e2ecdd554b0646ec35a12d6df365ccad3c68b;Uruburetama
54bf198436e21aca8c3bdcaad2aa57c6c1457165bc4336e32b4c77e7281e5877;Monte Alegre de Minas
54a462dce3c1abb2b43ba63a42bc391fa5561bfeafe737bd1f4845b902ffbfe3;Chorozinho
549a2fac47d713cc00f2db498ad6b5574fb03c9293aef6c7ad50a11b394c197d;Medina
53f4041ba0cc8ed13c5a119242af44e60105ea5e486e4e8e3153e770c09261bb;Regente Feijó
53e38ea20dcd0179a28f542304fceea1e2e36d00a8b31bb2dd7b0af44bd5765e;Nhamundá
53d2dd2504402eec1bc49ad74daf2e90c352f399842f3d5a3606892213c110fc;Aquidabã
5366ec7df49331f43da1f43fedc75ce2b333ccc2b39fd9aca07abbfee570112b;Belmonte
535fa30d7e25dd8a49f1536779734ec8286108d115da5045d77f3b4185d8f790;Matupá
5325302e6a26d6e63f0988d276af9e618e78b9997c4893665618fce15af0fff3;Nova Hartz
5316ca1c5ddca8e6ceccfce58f3b8540e540ee22f6180fb89492904051b3d531;Piatã
5313e5bf17148de844ff74be3663d47c6e361ca469b30a36337701233c89a15e;Porto Real do Colégio
530f967e2a24e5ab06997a5a77c10bf291cbb38a1d9628dd8ea4a6534a859b55;Barroso
52f1e9ee9923251ba2311566abea3c967717803aaf0715757c99d328daea05bf;Palmas de Monte Alto
52f14fc33ef45dd80ac2626077948f44d8d211d5f24bf9db333c9403968e634a;Schroeder
52f11620e397f867b7d9f19e48caeb64658356a6b5d17138c00dd9feaf5d7ad6;Lucélia
52efd2aad05d27e3eac3665b82f2bffa6da52351ce871c1c28e4ba69b40ea3e6;Mutuípe
52ed8fba503e8a9d8e235041ef867cd3cdcd7426125a5e322859c1c3e826c876;São Joaquim do Monte
52d38d8228b6aab3cf64c6013c1102f15a837a53c9fb8ac68fab4c906c4c09d2;Presidente Getúlio
52c5a260883bb90127eec9cdbac2f9e726dc8ad2a6543d20685eec4ebf7f76bc;Rio Formoso
52bb7cc738dbf5e5eee2c76754d87904e6750c63eda5e0a866197d2e16d9c142;Tupanciretã
52a6eb687cd22e80d3342eac6fcc7f2e19209e8f83eb9b82e81c6f3e6f30743b;Turmalina
52a55057b498b3aebc54d469e81142ee57ddc7abfc6d379b5e8a5c0c7a9ef820;Castilho
529faed5f67da7f6bbd6d69f20dfea73ec00d1dbe324dcc2ee4e9f197dcf0a61;Vazante
5292478e83f6b244c7c7c5c1fe272121abdc2982f66ed11fcbc6ea7e73af124d;Tibagi
522e6198a268c62c01c9944cc2c06902d8308d65e6444eb8ad10bbe98dc362b6;Curionópolis
521ea9c60b025d7ac36b93e3af4d3a6aeb3a400c01f198d14d4768e0862762ab;Carira
52018340d5255b7d07aebb084a7eb0df40c47d8fedbb66bede461d52847f4006;Cândido Mendes
51e8ea280b44e16934d4d611901f3d3afc41789840acdff81942c2f65009cd52;Cachoeirinha
51d089cdaf0c968c94b80671489d22b6f79b1c57de80df880b008e9b37b49788;Vila Rica
51cfe39433c33d8144a4d4663e3834ca238ce78c5e38335c96a9301c5960ac0e;Andirá
51c94a510b50e68f490e35edd977845f9b008e3bb1a5c7f0d8eecf8b0b9794bf;Ibirama
5183d65cc71ba70196e7c3e198e2fb8e58801107419dc052a9dc32379c90915a;Rio Verde de Mato Grosso
516d51b2955c0082c429e7d58d5130a619a26a2e4a3219645a635f8297ff0349;Itaparica
5119e090c80757fec3c9f1dca46e3481688fed2fea905db0af7994857abb92a6;Rubiataba
5109a4e14cbbfda6b4512fc17ff13814ff9427f7b602694236f2c5be4d9875af;Araripe
51054b8a03281fd02034378a5570ae0c970fb1d5d64246e0eb981481c228c108;Simonésia
50f33355a7ee09448ecd0e3a6c4ff600e0e15f9545be01108dc163b36adf141d;Três Barras
50e9a8665b62c8d68bccc77c7c92431a1aa26ccbd38ed4bba8dd7422a3a4ab70;Crisópolis
509694b0a010c6431900e71b8210521af57d39ce8e64deb365f0a5c6c9a2ef6d;Caraúbas
5092c37bcbc9f0fb33cb0f9cab7aa5ae94ed0f1219773c380b143b7c1224d01b;Cuité
5088c1bc42f5cc6a32cdb92d7524ea06febe006baac86a0fc8986a8ee00602bc;Orós
50828327cbf487d99d22c77ef8f980e5d7c8b93e2a1d1b084e2dc6760240e738;Rafael Jambeiro
5050b689091595363d9f6e5ee240e13a965ec6a53e5d32ea6054b5bc07821a35;Buriti dos Lopes
502f2d22a8424ae4791e0009d8d29e62036fd4e4f9476d4b4293affa8877c3e4;Careiro da Várzea
501a4e61aa4f7737df0305124a39119b79a6449d2bfcc6f026da0197af2ae60b;Cachoeira do Piriá
501883ce12ba20f1a0de68f06b8c84d3d148124f66ab52a38359317c78ab82b1;Jussara
50181e9eff2dc42771486286188b8f2ebb4bd1d5dbb7dbeabc8b392bf573ad40;Ampére
4ff57f0bce33b3f1663fb61a77e73fa4a65692726efb43b547ce6ceaa37145f6;Tapauá
4fdc8d7d404bc07349ffce4cd89e1086a602d2d0333732a7b0c917314035492d;Palmital
4fbb9cf6972a100cd12fee93b2eb185f4cf2964906979ea2a2ac4e5c1759254f;Buritirama
4f97f2eebf92cde58c103466712fa2f65b10d06ff8f1934d78ff592fa0575e27;Bequimão
4f95c3cf2c7c5bb500102f36abe7f477de6f89c5b77d13a271614ffbf115f7bd;Engenheiro Coelho
4f90f57995205e8e464da0003d837a18dbe017f7290ea22edafe4709cb1e67cc;Vargem Alta
4f5966fcb2f576536421779315a19df55e6e9d7e164199af0b7e486f968c73a0;Caraí
4f5131ea0c5a3e7f4c5f86029ae1be2a60e67f023073bbb074a3a929089e5bc1;Guapó
4ec9599fc203d176a301536c2e091a19bc852759b255bd6818810a42c5fed14a;Ipanema
4ec24a2d7f1dfae1f98882eabf0400cd9483dd2de78b926b625c46e8787f3816;São Vicente Ferrer
4e893a5e600e9e6d353b97ebf9fe435808664c11a539baae96799d80eccc7a72;Miguelópolis
4e78ccea6eff54be79b2eb0e445ae6d8ab084d1f2e4d158b9cee416fcf1e28a2;Itaquiraí
4e47eb5525df25f94da777993dafa41d9ab2bfa80a89e28f76d42cd46ab082e7;Nova Granada
4e07408562bedb8b60ce05c1decfe3ad16b72230967de01f640b7e4729b49fce;Paranapanema
4ddc4754c625a03b423c3255cbbb68125933ef5bf66f0d00ca20ed3da6bf6c2d;Cantagalo
4db4da60384e47d40db276bb49c097b3c1c698d6444a2a72f0acfb549a060fe0;Barro
4da692391701da107842ef406baadd5915b3923ba2a06e156a337dd2d958e93e;Pauini
4d5e5deb0353d3a6c0b5cf97de0a23087a56796a3474ee500edbe4676c3b9716;Canto do Buriti
4d578fd7ecf82962ceb689769e59d6abb4599a638ec14ac8f96b1fdf948cb60d;Presidente Médici
4d364fbb3786fc31157cc1e2a2671aac0e36348ae9d6b4ba4459ee883c240fe8;Boquira
4d0198f4905a08812518045d62dd366a485d24e9e070ce9fc9a34abf4e5af6bd;Pacaraima
4cd468501fc1a553f49a7098424c51d2ed7f6d546266addcc16e50a008ee148c;Mâncio Lima
4cc3d9cba4633096fadf09ea1106b4b321ab81b1d461c3d6994f0e303f631249;Castelo do Piauí
4c970004b0678d439f177e77d3cabdb7e9a44df770948ddc2467cbc76b7211c3;Rio Bananal
4c8d5b6c695d265fb63dd73f275a21043a5887b37cb4fea0552ecc7b417c8f88;Realeza
4c5f863a279220d839c547f0330f8e8a3bd0f92752a0bd7f9f603a6b3a336bf5;Tonantins
4c4def567a54c56249a67ed4f0a440296f599f72ddfc86fc55ebfa7f493bb74f;Ourolândia
4c3c3282e2050f66a4774b33f445a8438a3cb6569e4b1a840750fdb7b043917d;Araçoiaba
4c3aada37cf7fd3819b2da502a15f78f7ce5a2ce6d584b630344ff00dffc74ac;Pariquera-Açu
4c1ebc7f52836d8f188feb3dbda5743928b49adfcde674d557d6511c2832701a;Mundo Novo
4c15f47afe7f817fd559e12ddbc276f4930c5822f2049088d6f6605bec7cea56;Wenceslau Braz
4be84111a613654b362415e563cb7607df7b203b5d303802a8a546061bbc7847;Itaobim
4bbcd97e4d538bc5da6a88208b59caf366322b75dc8e4a2ab66129e3f5ef1d46;Cocos
4b9a7f50c0bb198c6f5414c5a8459f5d216d34ab521ea94c060ea35cac66f900;Papanduva
4b8ba4b13094beaef100d3eb7d4c8e23600c30be4420c47e0d6b4e88dbd70abb;Guaranésia
4b70c9928c3588cbd5f03ef7e4ce5a51cca5b9a5355a17b987eb9eb7fd747578;Abadia de Goiás
4b227777d4dd1fc61c6f884f48641d02b4d121d3fd328cb08b5531fcacdabf8a;Contenda
4afec3170070d614ad2b7af613876bca7dbc4dd7b76399892099557b7a0eb106;Encruzilhada
4abe558a726429ea791417c1a379faf2aa83ec9089e2b15668cf76a9e2a1c9a2;Butiá
4ab34cdf3e765ab1629ed66b4d683a8d5bd014b8b7e8f2f3edd4cfab45101031;Pindobaçu
4aaf3134cd70f84acd814efb6b607126046bf00372cf44f16d93217a3930b0c8;Itatinga
4aa7c75f447a322ef6880842b631cdc226eeb598cac8f5c813dc06f7d6a58493;São José de Piranhas
4a8ed6268c1741e4d3b85f8e40aeddc34d35a965671eaa5207abd4cdef049d6f;Guaratinga
4a8596a7790b5ca9e067da401c018b3206befbcf95c38121854d1a0158e7678a;Cesário Lange
4a44dc15364204a80fe80e9039455cc1608281820fe2b24f1e5233ade6af1dd5;Taquarana
4a30a219a9d7663fdd35c0a5df49c8d55018f13a0c53e10dd8efe8f7e4cc5d89;Água Branca
49fb5ac23fa3ccfe6ae3adc8e49609264564ddb80d24b12af28a46cd56a75a29;Lagoa de Itaenga
49d180ecf56132819571bf39d9b7b342522a2ac6d23c1418d3338251bfe469c8;Cafelândia
49982c8e082e073b414ede8160c20679bf7432eab323bc981d96cf9205b9cf53;Chapada dos Guimarães
4989b0404949f8540be4bf35a0d74b1323d65918e0b11d2753d384baaee38b73;Barão de Grajaú
497e671df1de83a45eec09ac98062e8149b2f4cc8ca4e9cfbf89dc86a45404dd;Lagoa Formosa
497cc1e88ac00e930a18684afb63dc1918d47f6bb51471c11d06d497909f2669;Montanha
4925f6ff387cfd19364bcc4302f776bcd64c2c2767cf750e818d2906cbcdd224;Pancas
48fe0661615dd0a2fc9cf1b77111613b4c3e7fc857b7bf89e472c233a0b35eb0;Manga
48f89b630677c2cbb70e2ba05bf7a3633294e368a45bdc2c7df9d832f9e0c941;Formoso do Araguaia
48f599a9094eb9a4fcd2ff73dd158208d3a2e0d8769a32e3c3795fc8791a0a71;Horizontina
48b361d46638bfa4eee090c158a750a69c7beec3a62e703e2801125551b1b157;Varzelândia
48af26beb80f0b14f33670336b3deb3b55b7d8f7eb33709596c6174394661034;Barcelos
48a1a756f2d83f1dc57bbf14052b70a6f40d0fceed6662812e34903a9fe90924;São José da Coroa Grande
489ca219174f91b48313c188f4c998a5413fcaf194a93fd8e24bbdb178dc8f3a;Pastos Bons
487e4a2ed2f8e9b2ef2445df65f01cf4012d1dfd759eabcd19ddc70760a5a707;Ibirataia
4870cf275fec15bb3ec7d0c49b9202f43369933cfd5e9f162387ccb45151c810;Terra Santa
48449a14a4ff7d79bb7a1b6f3d488eba397c36ef25634c111b49baf362511afc;Itajuípe
483aab8b1f38f23d19a40260181ae0450e1dfb83e6d7398b50a33a8d1e3872ec;Presidente Olegário
483029d526219f816e8e8f6a9de07b422633dba180ffc26faac22862a017519f;Epitaciolândia
482d9673cfee5de391f97fde4d1c84f9f8d6f2cf0784fcffb958b4032de7236c;Altônia
481eaf77a58c433e7b68ae27c01db19f3b86cd4351cc35396e527af6805e3b15;Aroeiras
481d60bc802f51580e81af5dc1c0534d6eb255fcbb82bdaf646e8549b7cce4f3;Cantá
480f5a496560ae4228bb7977ecf29b2c589d7a7aa6b609534566af8cbc229a9e;Afrânio
479f8ec909fe2e84ad23cb8a55e3fc41bc84659e81be514db4b989a89a9bd2a0;São Raimundo das Mangabeiras
479f16c2905bae7bb62edf5164063fc0260820e701f1ffa18f768f88aa899201;Placas
479886b5a5401ed42794448272ec2865359340620fe828734e4444775801631b;Carnaíba
478c4ffb1cbcea37956a748e6c19d8eadd0a47e86f5e308d26cad39453b5d1ab;Urucará
477f4b2cdd3fe2b9fdd7dfb887f98252ef26cecf13eb53289116a1344382256d;Ribeirão Branco
477d8dffaf92d265c56dca496167d71bfc1c34f443bc9a6677009963e6e99706;Ubaíra
4779bc407343d916c5a4f6a996174046419bdd87ce6c609054dc8788b3dfc233;Sanharó
4771bef2c04a34b548b77ea7581cf821152d9dea9c2c85151a07856fe3639314;Seara
46f9d22816179479bd27b0036854788327eedf3f6f5d8dcb866b976e17cc9715;Carlos Chagas
46e67c525617663b392a53c0e94ba79e62db62a851fb175ae87756d4e73c9718;Parnamirim
46db1ca7f3598c26c3e6c8d99e3ed95d2b1c76db040b8f8cd29af723ee086077;Guará
46b7aa62226c53bc429b0179fba39215d2889b135a94664932a5789e7d68bd7d;Reriutaba
46b360d48f83a57338dd90ed14f51e047394ac5b7eef54e71b43df3ff8c265f7;São Gabriel
46a4efea2592cf8a01e4fc69b1065e39bc2a2520537716c37f390bb81bcebf90;Miracema do Tocantins
4693077dc29ca9fb03c64ac218ca2bee5fae8e1d2917eb2c8eed1917336380ed;Morros
467db1d7f1458de4a8c8cb6d09b399756f9b70b2380cce5a04244e6dfa6f315d;Miracatu
46635b56d3c7f0b7bb26adae2a1692debbfd145d4a0986a9137fe91e73e70360;Matipó
4654d793972c3b6a1d48fb0ab58d9cb0de46c3d33d605f9222c283dfaa12d420;Garuva
46529058fd79c8efd16e6cdbc27343dc54bebe609a5202158a61168dc6f676bb;São João Batista
4652614c4d8778e57a970722f142d832798c133a14b1232a92ffe26a0e98919e;Morro da Fumaça
464d14ace7f6789141d13ed416c881c1bfcf7203c5965e332edda90f171815a7;Nordestina
46437ab18a6657040b4535297ff247b20c535c02263713f88b6a9e17484f1f3f;Madre de Deus
463ffc4d4be108311e69566705eb7039d257d894ed562ca4d345cea7c84b9e36;Anicuns
462c4f578d53de69a828855490a93e391e82158a7af78735621a6dec0f66533d;Potirendaba
462c39f8e9bbf461369150222f7493055e67079106a1a721824544b113519bf3;Colina
462b01670e50875a9df97c18e87cd367dbe7fbd6f32783be20883747e37d5af6;Alcântara
